,group,libsize,has_program,program_usage,is_doublet,group2
Cell521,5,3437.5588529121615,False,0.0,False,-1
Cell522,5,3415.502896898289,False,0.0,False,-1
Cell523,5,2210.428202540304,False,0.0,False,-1
Cell524,13,828.107551056654,False,0.0,False,-1
Cell525,3,2293.285492732667,False,0.0,False,-1
Cell526,3,1487.676118384626,False,0.0,False,-1
Cell527,6,2894.278365494914,False,0.0,True,9
Cell528,4,1886.9878125630048,True,0.6374827137415947,False,-1
Cell529,5,2746.067576834541,False,0.0,False,-1
Cell530,1,1620.7778041651595,True,0.41163240193429496,False,-1
Cell531,2,1284.3941713629702,False,0.0,False,-1
Cell532,8,1211.5314592386203,False,0.0,False,-1
Cell533,13,3173.1216810759674,False,0.0,False,-1
Cell534,2,6537.677310707018,False,0.0,False,-1
Cell535,9,790.3935417231884,False,0.0,False,-1
Cell536,10,3322.8885580890797,False,0.0,False,-1
Cell537,6,3332.232948175079,False,0.0,False,-1
Cell538,6,4051.8696691023665,False,0.0,False,-1
Cell539,3,2819.266281161216,False,0.0,False,-1
Cell540,10,2591.174162330364,False,0.0,False,-1
Cell541,5,564.9824151322129,False,0.0,False,-1
Cell542,1,2792.152279297561,True,0.20818683369915725,True,5
Cell543,10,391.14378558210944,False,0.0,False,-1
Cell544,8,2023.6670966826237,False,0.0,False,-1
Cell545,9,1490.4711559957263,False,0.0,False,-1
Cell546,8,412.04333004875025,False,0.0,False,-1
Cell547,2,8471.07115446763,True,0.5745808327750032,False,-1
Cell548,9,1497.4937690268778,False,0.0,False,-1
Cell549,3,316.95220214690096,False,0.0,False,-1
Cell550,5,692.3629862171797,False,0.0,False,-1
Cell551,6,1459.0963990244834,False,0.0,False,-1
Cell552,10,3326.805914766907,False,0.0,False,-1
Cell553,8,5418.935896607696,False,0.0,False,-1
Cell554,6,1991.7138835272797,False,0.0,False,-1
Cell555,5,1790.3823890360231,False,0.0,False,-1
Cell556,8,693.7106472036866,False,0.0,False,-1
Cell557,7,4062.1514073930553,False,0.0,False,-1
Cell558,12,515.511266670861,False,0.0,False,-1
Cell559,2,2213.147129668063,False,0.0,False,-1
Cell560,2,1521.3068690868477,True,0.3147330336631754,False,-1
Cell561,9,1776.0620762697795,False,0.0,False,-1
Cell562,5,4602.673568028908,False,0.0,False,-1
Cell563,13,2870.6916804556045,False,0.0,False,-1
Cell564,6,1665.2111157263155,False,0.0,False,-1
Cell565,6,2214.861212593615,False,0.0,False,-1
Cell566,11,2574.125095021628,False,0.0,False,-1
Cell567,2,4359.999306390972,False,0.0,False,-1
Cell568,3,588.2600240879905,True,0.2624233707968817,False,-1
Cell569,6,2608.4336214539894,False,0.0,False,-1
Cell570,11,3744.080410766896,False,0.0,False,-1
Cell571,7,3515.7021674670204,False,0.0,False,-1
Cell572,7,487.98258952972077,False,0.0,False,-1
Cell573,10,10874.606136324273,False,0.0,False,-1
Cell574,6,808.2588066068569,False,0.0,False,-1
Cell575,5,7988.799994520332,False,0.0,False,-1
Cell576,8,2519.0093797694617,False,0.0,True,11
Cell577,10,3718.7754728252994,False,0.0,False,-1
Cell578,9,1756.7028567824718,False,0.0,False,-1
Cell579,2,3901.6164256778775,False,0.0,False,-1
Cell580,12,567.0582056401777,False,0.0,False,-1
Cell581,8,953.454691158454,False,0.0,False,-1
Cell582,11,2061.230784580768,False,0.0,False,-1
Cell583,8,1389.6240381200964,False,0.0,True,8
Cell584,1,1344.022219948826,False,0.0,False,-1
Cell585,9,1129.783434232829,False,0.0,False,-1
Cell586,6,833.1868960757693,False,0.0,False,-1
Cell587,6,7235.771953301747,False,0.0,False,-1
Cell588,11,2130.10200501634,False,0.0,False,-1
Cell589,10,2100.0335744642443,False,0.0,False,-1
Cell590,4,4798.25089768266,True,0.39409102953737907,False,-1
Cell591,8,5564.736792737593,False,0.0,False,-1
Cell592,12,4261.944256823139,False,0.0,False,-1
Cell593,6,5348.655361993084,False,0.0,False,-1
Cell594,10,1305.6968537696139,False,0.0,False,-1
Cell595,1,8199.122133163968,True,0.2640224461957177,False,-1
Cell596,7,2187.8298065779804,False,0.0,False,-1
Cell597,5,2745.667758313367,False,0.0,False,-1
Cell598,4,7588.97126427607,False,0.0,False,-1
Cell599,5,1478.6070744962724,False,0.0,False,-1
Cell600,3,1803.831559854587,False,0.0,False,-1
Cell601,13,3247.5433737746243,False,0.0,False,-1
Cell602,10,1640.972585280908,False,0.0,False,-1
Cell603,4,528.1356411164363,False,0.0,False,-1
Cell604,2,4419.41403460478,False,0.0,True,2
Cell605,1,2836.6840882960355,False,0.0,False,-1
Cell606,12,1889.1786289285321,False,0.0,False,-1
Cell607,8,2249.5464631166205,False,0.0,False,-1
Cell608,7,2575.6822825258428,False,0.0,False,-1
Cell609,1,1233.9038051846246,False,0.0,True,1
Cell610,8,2982.7125092570486,False,0.0,False,-1
Cell611,10,4678.0401734471725,False,0.0,False,-1
Cell612,8,2303.3160981003693,False,0.0,False,-1
Cell613,4,695.7715591466905,True,0.35170405385585435,False,-1
Cell614,5,2848.3841191824285,False,0.0,False,-1
Cell615,5,837.9097178754934,False,0.0,False,-1
Cell616,3,3808.122909451461,False,0.0,False,-1
Cell617,9,2980.602834337864,False,0.0,False,-1
Cell618,11,3516.8327265624803,False,0.0,True,10
Cell619,6,2117.319079739272,False,0.0,True,7
Cell620,11,2417.7516017369157,False,0.0,False,-1
Cell621,13,4105.474371690789,False,0.0,False,-1
Cell622,2,5829.227036660982,False,0.0,False,-1
Cell623,7,4243.79254527436,False,0.0,False,-1
Cell624,6,4607.968332995787,False,0.0,False,-1
Cell625,10,2986.3958020556797,False,0.0,False,-1
Cell626,4,2327.168087998503,False,0.0,False,-1
Cell627,5,7324.1733724728065,False,0.0,False,-1
Cell628,4,1297.689454898921,False,0.0,False,-1
Cell629,3,2551.6741717846885,True,0.11676838123576337,False,-1
Cell630,7,2009.7488495608782,False,0.0,False,-1
Cell631,11,1592.222121345614,False,0.0,False,-1
Cell632,5,569.9016869912466,False,0.0,False,-1
Cell633,13,4212.861360970766,False,0.0,False,-1
Cell634,6,5395.993609358164,False,0.0,False,-1
Cell635,5,1914.936389055345,False,0.0,False,-1
Cell636,8,8058.438263396683,False,0.0,False,-1
Cell637,11,1432.3513862506986,False,0.0,False,-1
Cell638,1,2623.8172110349647,True,0.30670767509776,False,-1
Cell639,7,4258.6612448883425,False,0.0,False,-1
Cell640,12,1266.0726100892525,False,0.0,False,-1
Cell641,10,2496.1773942374525,False,0.0,False,-1
Cell642,3,540.4393265453776,False,0.0,False,-1
Cell643,12,2698.8468080994744,False,0.0,False,-1
Cell644,11,1967.4484559420396,False,0.0,False,-1
Cell645,11,873.3700145343464,False,0.0,False,-1
Cell646,9,998.079510641811,False,0.0,True,5
Cell647,5,3113.468434630364,False,0.0,False,-1
Cell648,11,1625.889416416175,False,0.0,False,-1
Cell649,3,15259.892836774954,True,0.6288655535278158,False,-1
Cell650,7,8039.315451866597,False,0.0,False,-1
Cell651,7,4884.920339430169,False,0.0,False,-1
Cell652,1,3605.865585329672,True,0.48053313518450624,False,-1
Cell653,9,6176.995466466247,False,0.0,True,13
Cell654,5,661.1266962336318,False,0.0,False,-1
Cell655,2,913.0909292380194,False,0.0,False,-1
Cell656,2,1365.941276676566,True,0.22747992514166476,False,-1
Cell657,5,11445.238088099868,False,0.0,False,-1
Cell658,9,5941.917269809642,False,0.0,False,-1
Cell659,3,2874.9658128771403,True,0.42218929998096966,False,-1
Cell660,11,1842.5796379059586,False,0.0,False,-1
Cell661,5,1650.6426136272166,False,0.0,True,3
Cell662,13,4644.74347477347,False,0.0,True,6
Cell663,5,727.7331692302989,False,0.0,False,-1
Cell664,2,747.1296271916052,False,0.0,False,-1
Cell665,1,1164.3436011908548,True,0.4101850429319185,False,-1
Cell666,1,2079.32012463435,False,0.0,True,11
Cell667,3,2057.374297403178,False,0.0,False,-1
Cell668,8,1701.5078063617848,False,0.0,False,-1
Cell669,6,1891.2912515196197,False,0.0,False,-1
Cell670,11,1163.5365444820375,False,0.0,False,-1
Cell671,3,2175.5414191618042,False,0.0,False,-1
Cell672,9,4556.711338008615,False,0.0,False,-1
Cell673,6,1037.9594673825445,False,0.0,False,-1
Cell674,13,803.6346620254992,False,0.0,False,-1
Cell675,8,2368.906922559499,False,0.0,False,-1
Cell676,3,3833.803219720451,False,0.0,False,-1
Cell677,6,4158.795534211719,False,0.0,False,-1
Cell678,13,9992.115923336401,False,0.0,True,1
Cell679,6,2375.600899193747,False,0.0,True,13
Cell680,9,5852.742474258361,False,0.0,False,-1
Cell681,7,543.8242807574821,False,0.0,False,-1
Cell682,4,2585.0151314697127,False,0.0,False,-1
Cell683,13,3983.062839251425,False,0.0,False,-1
Cell684,4,2797.2479947788415,True,0.3187173042850567,False,-1
Cell685,6,870.0350986279465,False,0.0,False,-1
Cell686,4,3517.494609135312,True,0.5311946282927609,False,-1
Cell687,5,3823.9100228432862,False,0.0,False,-1
Cell688,9,11193.185906087529,False,0.0,False,-1
Cell689,5,4591.846916752365,False,0.0,False,-1
Cell690,12,4697.190855260033,False,0.0,False,-1
Cell691,9,3117.473763912885,False,0.0,False,-1
Cell692,11,2915.4650509776448,False,0.0,False,-1
Cell693,6,5144.712931270186,False,0.0,False,-1
Cell694,5,2089.872442695813,False,0.0,False,-1
Cell695,10,5003.811949246582,False,0.0,True,3
Cell696,8,2714.5413387157128,False,0.0,False,-1
Cell697,12,1955.469208280535,False,0.0,False,-1
Cell698,4,1676.9687400668415,False,0.0,False,-1
Cell699,9,14657.809464896349,False,0.0,False,-1
Cell700,10,1877.1443101447458,False,0.0,False,-1
Cell701,12,1435.5964553200276,False,0.0,False,-1
Cell702,5,14974.725199072089,False,0.0,False,-1
Cell703,4,1362.4169054630117,False,0.0,False,-1
Cell704,10,1061.2786816409598,False,0.0,False,-1
Cell705,9,634.8200353197834,False,0.0,False,-1
Cell706,7,867.4360144450284,False,0.0,False,-1
Cell707,3,2466.897191056349,True,0.2047732712107258,True,12
Cell708,3,797.4273820812119,False,0.0,False,-1
Cell709,8,4490.322670245718,False,0.0,False,-1
Cell710,2,2074.721937007994,True,0.66874608326276,False,-1
Cell711,11,3566.6884109382845,False,0.0,False,-1
Cell712,3,1103.9095693059392,True,0.47808129662157905,False,-1
Cell713,12,888.373464936659,False,0.0,False,-1
Cell714,2,1837.9260774601225,False,0.0,False,-1
Cell715,9,1675.8915417123756,False,0.0,False,-1
Cell716,12,2433.8135507378956,False,0.0,False,-1
Cell717,5,1288.3002801847342,False,0.0,False,-1
Cell718,7,759.4242494316447,False,0.0,False,-1
Cell719,4,1097.575909119654,False,0.0,False,-1
Cell720,3,2451.017349213953,False,0.0,False,-1
Cell721,12,3486.2872430653433,False,0.0,False,-1
Cell722,2,6008.520368215991,False,0.0,False,-1
Cell723,4,3386.371669743979,False,0.0,False,-1
Cell724,11,2336.682307070006,False,0.0,False,-1
Cell725,8,4781.575262867422,False,0.0,False,-1
Cell726,11,1212.5786039385612,False,0.0,False,-1
Cell727,13,1896.989279494752,False,0.0,False,-1
Cell728,12,1509.219847800094,False,0.0,True,10
Cell729,3,1436.5493489293444,False,0.0,False,-1
Cell730,7,583.6831277130543,False,0.0,False,-1
Cell731,6,545.6025893666027,False,0.0,False,-1
Cell732,5,10131.604049091315,False,0.0,False,-1
Cell733,12,2065.981860180986,False,0.0,False,-1
Cell734,13,1873.3806365363978,False,0.0,False,-1
Cell735,7,612.4605815315402,False,0.0,False,-1
Cell736,13,4783.689169964594,False,0.0,False,-1
Cell737,6,3176.5198690206107,False,0.0,False,-1
Cell738,2,3379.9369860766533,True,0.5747386544466743,False,-1
Cell739,13,1823.7149441315294,False,0.0,False,-1
Cell740,9,1634.7145503709437,False,0.0,False,-1
Cell741,10,4210.0573891888,False,0.0,False,-1
Cell742,6,930.3178945378681,False,0.0,False,-1
Cell743,4,3853.472017789285,False,0.0,False,-1
Cell744,4,692.1213254858482,True,0.4751688391187153,False,-1
Cell745,4,4094.095638935263,True,0.42155041954503836,False,-1
Cell746,6,1199.9795904826728,False,0.0,False,-1
Cell747,12,2521.3139947883396,False,0.0,False,-1
Cell748,10,1968.9763088387308,False,0.0,False,-1
Cell749,9,1199.7175898633097,False,0.0,False,-1
Cell750,13,856.3874545060984,False,0.0,False,-1
Cell751,3,5760.878869663281,False,0.0,False,-1
Cell752,3,1884.7764958798123,False,0.0,False,-1
Cell753,11,1050.5513785166445,False,0.0,False,-1
Cell754,9,3140.947631668047,False,0.0,False,-1
Cell755,4,728.5299610549523,True,0.24652917634008145,False,-1
Cell756,3,1551.3060659976761,False,0.0,False,-1
Cell757,3,2541.6290374892974,False,0.0,False,-1
Cell758,8,1320.99644992331,False,0.0,False,-1
Cell759,1,2005.8030024764091,True,0.11490006342264043,False,-1
Cell760,11,1417.0831290136337,False,0.0,False,-1
Cell761,7,6936.906034242936,False,0.0,False,-1
Cell762,6,862.0994107455045,False,0.0,False,-1
Cell763,2,6614.2859129034005,False,0.0,False,-1
Cell764,5,4058.2674013685914,False,0.0,False,-1
Cell765,11,3125.9281370064023,False,0.0,False,-1
Cell766,4,1270.3473783407035,False,0.0,False,-1
Cell767,12,2591.5370830114034,False,0.0,False,-1
Cell768,1,12922.183194395258,False,0.0,False,-1
Cell769,7,3209.780583842829,False,0.0,False,-1
Cell770,2,1311.9266938249818,True,0.11798599352790273,False,-1
Cell771,9,1202.453611885732,False,0.0,False,-1
Cell772,1,1747.668588839461,False,0.0,False,-1
Cell773,5,1507.2209801240872,False,0.0,False,-1
Cell774,5,1445.0106524673492,False,0.0,False,-1
Cell775,7,3686.4081768493215,False,0.0,False,-1
Cell776,4,1580.0151033310667,False,0.0,False,-1
Cell777,6,4798.377797832629,False,0.0,False,-1
Cell778,9,2805.160817320036,False,0.0,False,-1
Cell779,6,899.3454825344509,False,0.0,False,-1
Cell780,1,326.9517733843886,False,0.0,False,-1
Cell781,10,2478.760936306816,False,0.0,False,-1
Cell782,5,1258.162068252705,False,0.0,False,-1
Cell783,2,2716.0843053823764,False,0.0,False,-1
Cell784,1,2722.458106793489,False,0.0,False,-1
Cell785,5,1262.0086532956523,False,0.0,True,3
Cell786,5,1045.8491658343394,False,0.0,True,6
Cell787,4,778.7528071192206,True,0.39984066866493573,False,-1
Cell788,1,3184.1909213220742,False,0.0,False,-1
Cell789,11,851.6746800889733,False,0.0,False,-1
Cell790,6,2377.937701783127,False,0.0,False,-1
Cell791,13,4679.612607136273,False,0.0,False,-1
Cell792,3,1229.1442675235635,True,0.6670027081614035,False,-1
Cell793,5,525.9331488663757,False,0.0,False,-1
Cell794,6,3433.166277815886,False,0.0,False,-1
Cell795,4,1608.8722728728296,False,0.0,False,-1
Cell796,13,1622.7350251514094,False,0.0,False,-1
Cell797,9,3211.0295399129973,False,0.0,False,-1
Cell798,10,11731.325105690723,False,0.0,False,-1
Cell799,8,1573.440352890568,False,0.0,False,-1
Cell800,10,197.43651049693653,False,0.0,False,-1
Cell801,4,2472.009385636901,False,0.0,False,-1
Cell802,9,2457.7674129922216,False,0.0,False,-1
Cell803,9,13785.82735372271,False,0.0,False,-1
Cell804,7,3788.1156976705097,False,0.0,False,-1
Cell805,5,2234.7725568826413,False,0.0,False,-1
Cell806,12,5219.048497048802,False,0.0,False,-1
Cell807,3,3960.7698304673218,True,0.42882593147440595,False,-1
Cell808,7,1657.6670083167007,False,0.0,False,-1
Cell809,7,1298.0762669754242,False,0.0,False,-1
Cell810,6,3632.733370057469,False,0.0,False,-1
Cell811,7,5521.782422028183,False,0.0,False,-1
Cell812,9,5529.5173044146995,False,0.0,False,-1
Cell813,2,1936.6139758572563,False,0.0,False,-1
Cell814,11,9762.809226431042,False,0.0,True,8
Cell815,3,3243.179252829346,True,0.22490085192525897,False,-1
Cell816,4,3988.5071522779735,False,0.0,False,-1
Cell817,9,2911.819875955157,False,0.0,False,-1
Cell818,11,5847.893947254665,False,0.0,False,-1
Cell819,13,659.2606148208347,False,0.0,False,-1
Cell820,5,1569.586068324677,False,0.0,False,-1
Cell821,5,6077.513876703171,False,0.0,False,-1
Cell822,10,4447.609336371327,False,0.0,False,-1
Cell823,12,2133.215258298,False,0.0,False,-1
Cell824,3,2619.65728097006,False,0.0,False,-1
Cell825,10,849.5546928500587,False,0.0,False,-1
Cell826,11,1701.925387122598,False,0.0,True,10
Cell827,4,561.4547245538253,False,0.0,False,-1
Cell828,3,1440.1096836479303,True,0.284874481769508,False,-1
Cell829,2,5929.861381970069,True,0.3375492911159441,False,-1
Cell830,2,723.006161086314,True,0.1454920188172812,False,-1
Cell831,10,521.1501413342298,False,0.0,False,-1
Cell832,2,4492.04743684506,False,0.0,False,-1
Cell833,6,4140.825910208771,False,0.0,False,-1
Cell834,3,2112.95080586558,False,0.0,False,-1
Cell835,6,3820.1667766723135,False,0.0,True,8
Cell836,11,1267.7320222155688,False,0.0,False,-1
Cell837,2,4949.457882394399,True,0.2516826585109357,False,-1
Cell838,1,1034.206882796884,False,0.0,False,-1
Cell839,12,1311.79837456934,False,0.0,False,-1
Cell840,13,639.3066812832084,False,0.0,False,-1
Cell841,7,2553.4561594505835,False,0.0,False,-1
Cell842,5,1163.2320683974924,False,0.0,False,-1
Cell843,10,818.8267854940299,False,0.0,False,-1
Cell844,1,842.6111415417275,False,0.0,False,-1
Cell845,5,2828.61950333851,False,0.0,False,-1
Cell846,1,699.5575770239034,True,0.30593170562143185,False,-1
Cell847,4,3414.931581438356,False,0.0,False,-1
Cell848,9,2784.4882357993747,False,0.0,False,-1
Cell849,9,1048.4247598050003,False,0.0,False,-1
Cell850,8,1607.9646993309707,False,0.0,False,-1
Cell851,6,2030.9625324648853,False,0.0,False,-1
Cell852,6,3714.147639956593,False,0.0,False,-1
Cell853,13,1032.7600441961981,False,0.0,False,-1
Cell854,9,1908.7517909873538,False,0.0,False,-1
Cell855,6,3195.7852725316857,False,0.0,False,-1
Cell856,2,2318.3356515327555,True,0.5974124415611307,False,-1
Cell857,10,1668.0400432840881,False,0.0,False,-1
Cell858,5,842.3324672379949,False,0.0,False,-1
Cell859,4,4850.400313939295,False,0.0,False,-1
Cell860,2,4422.247132690076,True,0.678402623564389,False,-1
Cell861,13,3496.4196842108768,False,0.0,False,-1
Cell862,2,4329.493118383947,False,0.0,False,-1
Cell863,5,1583.8147799936278,False,0.0,False,-1
Cell864,2,616.4865777369176,True,0.44235686948700337,False,-1
Cell865,4,1318.2599268404967,False,0.0,False,-1
Cell866,5,1692.6706127626835,False,0.0,False,-1
Cell867,4,5689.1272727500545,False,0.0,False,-1
Cell868,8,2678.307144284454,False,0.0,False,-1
Cell869,13,3277.248485173157,False,0.0,True,9
Cell870,2,1512.9467720609327,False,0.0,False,-1
Cell871,6,5198.278046533384,False,0.0,True,3
Cell872,8,2614.1062347006787,False,0.0,False,-1
Cell873,7,2742.1624012776756,False,0.0,True,13
Cell874,12,3664.533297443269,False,0.0,False,-1
Cell875,10,2982.6169660372852,False,0.0,False,-1
Cell876,5,1125.344569774499,False,0.0,False,-1
Cell877,1,1582.2001968054506,True,0.46673855741943593,False,-1
Cell878,10,4027.2034803094025,False,0.0,False,-1
Cell879,8,2253.0085655094667,False,0.0,False,-1
Cell880,1,1154.587957659498,True,0.2117727673652663,False,-1
Cell881,5,5344.819436224097,False,0.0,False,-1
Cell882,6,2197.6977114086103,False,0.0,False,-1
Cell883,4,1511.8486713464956,False,0.0,False,-1
Cell884,11,976.893237335139,False,0.0,False,-1
Cell885,6,2420.6352611420343,False,0.0,False,-1
Cell886,7,922.8197984581575,False,0.0,True,4
Cell887,2,1334.5987149645707,True,0.5747941521165882,False,-1
Cell888,10,892.8276571302583,False,0.0,False,-1
Cell889,2,3679.0774109932727,False,0.0,False,-1
Cell890,1,10864.673967263203,False,0.0,False,-1
Cell891,6,652.7038111851458,False,0.0,False,-1
Cell892,11,1756.676243114742,False,0.0,False,-1
Cell893,1,1222.2694243623123,True,0.6693739106548064,False,-1
Cell894,9,1293.768108478246,False,0.0,False,-1
Cell895,12,2169.566952758404,False,0.0,False,-1
Cell896,3,3921.7880512751776,False,0.0,False,-1
Cell897,12,3454.439674359886,False,0.0,False,-1
Cell898,11,2693.05251860996,False,0.0,False,-1
Cell899,13,3101.5556927230505,False,0.0,False,-1
Cell900,9,2538.9499318332773,False,0.0,False,-1
Cell901,10,588.5695412976753,False,0.0,True,2
Cell902,9,3450.9684386923445,False,0.0,False,-1
Cell903,2,2694.0692317299913,False,0.0,False,-1
Cell904,10,2149.7403849103766,False,0.0,False,-1
Cell905,9,4757.153805421007,False,0.0,False,-1
Cell906,6,4647.568785182794,False,0.0,False,-1
Cell907,11,2788.336517554669,False,0.0,False,-1
Cell908,6,4600.83326241113,False,0.0,False,-1
Cell909,6,1654.5755490878232,False,0.0,False,-1
Cell910,2,1110.8707225768019,False,0.0,False,-1
Cell911,3,615.465667457914,True,0.32408931700056554,False,-1
Cell912,9,1124.1103317228367,False,0.0,False,-1
Cell913,6,9136.227469211412,False,0.0,False,-1
Cell914,5,3321.821268051381,False,0.0,False,-1
Cell915,6,1961.9847416595703,False,0.0,True,1
Cell916,13,1578.879362783735,False,0.0,False,-1
Cell917,7,2346.354050640535,False,0.0,False,-1
Cell918,7,1319.5301328168127,False,0.0,False,-1
Cell919,12,4120.4648224161565,False,0.0,False,-1
